n1,n2,weight
13398,9733,-1.0
13184,9625,-1.0
7011,3113,1.0
7012,3113,1.0
7013,3113,1.0
7014,3113,-1.0
17092,15976,1.0
17093,15976,1.0
17094,15976,-1.0
31767,31355,-1.0
31977,31355,-1.0
2150,4977,1.0
544,4977,1.0
8544,4977,1.0
8545,4977,-1.0
8546,4977,-1.0
8547,4977,-1.0
8548,4977,-1.0
29399,28514,1.0
29400,28514,1.0
29401,28514,-1.0
17715,16898,-1.0
3470,906,1.0
3471,906,-1.0
3472,906,-1.0
14454,11712,1.0
14455,11712,1.0
14456,11712,1.0
14457,11712,1.0
14458,11712,-1.0
14459,11712,-1.0
24267,22717,1.0
24268,22717,1.0
21868,20343,1.0
21869,20343,1.0
21870,20343,1.0
21871,20343,1.0
21872,20343,-1.0
11204,7148,-1.0
7114,7148,-1.0
27256,25873,-1.0
6772,6400,1.0
10347,6400,1.0
18733,17419,-1.0
20635,19055,-1.0
32158,32120,1.0
9369,5693,-1.0
14507,11857,-1.0
14508,11857,-1.0
32644,32431,1.0
24316,22751,-1.0
21325,23091,-1.0
24702,23091,-1.0
17570,16571,-1.0
11566,7670,-1.0
11567,7670,-1.0
7847,4049,1.0
7848,4049,1.0
7849,4049,1.0
26418,24787,1.0
2949,704,1.0
7536,3593,1.0
14132,10973,-1.0
7711,3850,1.0
7712,3850,1.0
7713,3850,-1.0
22306,20734,-1.0
5920,2535,1.0
13317,9686,-1.0
13318,9686,-1.0
13319,9686,-1.0
14840,12306,1.0
14841,12306,-1.0
16471,14864,1.0
16472,14864,-1.0
16473,14864,-1.0
8936,5276,-1.0
8937,5276,-1.0
8368,8335,1.0
26262,24553,-1.0
9779,978,1.0
3980,1507,1.0
3981,1507,1.0
28314,27149,1.0
27080,27149,-1.0
14511,11859,-1.0
13585,10120,1.0
14327,11401,-1.0
7515,3575,1.0
7516,3575,1.0
23054,21362,-1.0
23055,21362,-1.0
19729,21362,-1.0
4454,1887,1.0
18759,17479,-1.0
1410,270,1.0
287,270,1.0
1411,270,1.0
1412,270,-1.0
958,80,1.0
959,80,1.0
960,80,-1.0
961,80,-1.0
962,80,-1.0
963,80,-1.0
964,80,-1.0
965,80,-1.0
24193,22665,-1.0
24194,22665,-1.0
24195,22665,-1.0
31322,30597,1.0
31323,30597,1.0
31324,30597,-1.0
31325,30597,-1.0
31326,30597,-1.0
17796,17122,1.0
17797,17122,1.0
17798,17122,1.0
17799,17122,1.0
17800,17122,1.0
17801,17122,1.0
17802,17122,-1.0
17803,17122,-1.0
23548,21958,-1.0
33225,32849,1.0
16674,15210,-1.0
6206,5891,1.0
9597,5891,1.0
2641,622,1.0
2642,622,-1.0
33722,33434,1.0
2943,697,1.0
2944,697,1.0
14572,11910,1.0
14573,11910,1.0
14574,11910,-1.0
14575,11910,-1.0
7420,3414,-1.0
7421,3414,-1.0
19294,18003,1.0
1821,7993,1.0
20890,19307,1.0
14091,10875,1.0
14092,10875,-1.0
14093,10875,-1.0
6131,2620,1.0
6132,2620,1.0
6133,2620,1.0
6134,2620,1.0
6135,2620,1.0
6136,2620,-1.0
6137,2620,-1.0
6138,2620,-1.0
8591,5033,1.0
8592,5033,1.0
8593,5033,-1.0
8594,5033,-1.0
8595,5033,-1.0
8596,5033,-1.0
8597,5033,-1.0
27088,25753,-1.0
27089,25753,-1.0
9138,5433,-1.0
4644,1969,-1.0
6404,2814,1.0
6405,2814,1.0
6406,2814,1.0
6407,2814,-1.0
6408,2814,-1.0
6409,2814,-1.0
6410,2814,-1.0
20407,18848,1.0
20408,18848,-1.0
18034,17188,1.0
18035,17188,1.0
18036,17188,1.0
18037,17188,1.0
18038,17188,1.0
18039,17188,1.0
18040,17188,-1.0
18041,17188,-1.0
18042,17188,-1.0
18043,17188,-1.0
19889,18282,-1.0
19890,18282,-1.0
6399,2813,1.0
6400,2813,1.0
6401,2813,1.0
6402,2813,1.0
6403,2813,1.0
17781,17118,1.0
17782,17118,1.0
17783,17118,1.0
17784,17118,-1.0
17785,17118,-1.0
8948,5288,-1.0
10714,6667,1.0
10715,6667,1.0
10716,6667,1.0
10717,6667,1.0
21550,21553,-1.0
23175,21553,-1.0
27935,26451,1.0
26453,26451,-1.0
27936,26451,-1.0
8861,5221,1.0
8862,5221,1.0
8863,5221,1.0
8864,5221,1.0
8865,5221,-1.0
8866,5221,-1.0
8867,5221,-1.0
8868,5221,-1.0
8869,5221,-1.0
8870,5221,-1.0
10773,6713,1.0
10774,6713,1.0
10375,6713,-1.0
10775,6713,-1.0
10776,6713,-1.0
31667,31322,-1.0
16398,14712,-1.0
11382,7361,1.0
11383,7361,-1.0
29545,28709,-1.0
6292,2772,-1.0
27488,27467,1.0
28596,27467,1.0
28597,27467,1.0
28598,27467,-1.0
28599,27467,-1.0
28600,27467,-1.0
28601,27467,-1.0
9823,5949,1.0
9824,5949,-1.0
9825,5949,-1.0
6462,2835,1.0
6463,2835,1.0
6464,2835,1.0
6465,2835,1.0
6466,2835,1.0
6467,2835,1.0
6468,2835,-1.0
6469,2835,-1.0
6470,2835,-1.0
6471,2835,-1.0
6472,2835,-1.0
6473,2835,-1.0
6474,2835,-1.0
6475,2835,-1.0
31273,30579,1.0
31274,30579,1.0
31275,30579,1.0
31276,30579,-1.0
5521,2289,1.0
5522,2289,-1.0
5523,2289,-1.0
29596,28758,1.0
29597,28758,1.0
23803,22099,-1.0
23804,22099,-1.0
7638,3763,1.0
7639,3763,1.0
7640,3763,1.0
20656,19075,1.0
20657,19075,1.0
20658,19075,1.0
16441,14806,-1.0
31772,31489,-1.0
9006,5318,1.0
25856,24316,1.0
25857,24316,-1.0
4847,2041,1.0
4848,2041,1.0
4849,2041,1.0
32956,32581,-1.0
32955,32581,-1.0
33586,32581,-1.0
33190,32581,-1.0
15316,13027,-1.0
26460,24838,-1.0
7874,4105,-1.0
30042,29144,1.0
30039,29144,-1.0
30033,29144,-1.0
29797,28954,-1.0
29798,28954,-1.0
1154,163,-1.0
202,163,-1.0
222,163,-1.0
21134,19526,1.0
21135,19526,-1.0
13078,9500,1.0
13079,9500,-1.0
17068,15944,-1.0
22879,21238,1.0
12386,8705,1.0
12387,8705,-1.0
18173,17216,1.0
11503,7544,-1.0
10089,6150,-1.0
13806,10381,1.0
13807,10381,1.0
32074,31429,-1.0
26582,25005,1.0
26583,25005,1.0
26584,25005,1.0
26585,25005,-1.0
26586,25005,-1.0
4730,2002,1.0
33013,32600,1.0
32853,32600,-1.0
33038,32600,-1.0
32923,32600,-1.0
32868,32638,1.0
32816,32638,-1.0
16469,14855,1.0
16470,14855,-1.0
32462,32277,-1.0
25703,24211,-1.0
1434,283,-1.0
8529,4944,-1.0
30359,29608,1.0
30360,29608,-1.0
15014,12572,-1.0
14765,12225,-1.0
4157,1668,1.0
24217,22685,1.0
31185,30457,-1.0
23966,22274,-1.0
23967,22274,-1.0
12761,9029,-1.0
6614,2875,1.0
6615,2875,-1.0
6616,2875,-1.0
5481,2274,1.0
20647,19067,1.0
14929,12463,-1.0
14930,12463,-1.0
12520,8833,-1.0
1705,412,1.0
1706,412,1.0
1707,412,1.0
1708,412,1.0
1709,412,1.0
1710,412,1.0
1711,412,-1.0
32186,32092,-1.0
169,106,1.0
170,106,1.0
171,106,1.0
172,106,1.0
173,106,1.0
174,106,1.0
175,106,-1.0
176,106,-1.0
177,106,-1.0
178,106,-1.0
179,106,-1.0
30986,30293,1.0
30987,30293,-1.0
30988,30293,-1.0
30989,30293,-1.0
30990,30293,-1.0
30991,30293,-1.0
30992,30293,-1.0
29069,27966,1.0
16385,14687,-1.0
33245,32967,-1.0
33367,32967,-1.0
33466,32967,-1.0
31660,31284,1.0
31795,31284,1.0
32048,31284,-1.0
15956,13806,1.0
15957,13806,1.0
9964,6072,1.0
9965,6072,1.0
5995,6072,1.0
9966,6072,-1.0
26295,24597,1.0
32419,32296,-1.0
34078,33619,1.0
34168,33619,1.0
34060,33619,-1.0
31653,31479,-1.0
31976,31479,-1.0
21542,19809,-1.0
5040,5839,1.0
9527,5839,-1.0
9528,5839,-1.0
23973,22283,-1.0
4925,2077,1.0
4926,2077,1.0
9040,5346,1.0
9041,5346,-1.0
9042,5346,-1.0
9043,5346,-1.0
24980,23347,1.0
24981,23347,-1.0
24982,23347,-1.0
24983,23347,-1.0
7720,3873,1.0
7721,3873,1.0
7722,3873,1.0
7723,3873,-1.0
7724,3873,-1.0
2996,6886,-1.0
24902,23300,1.0
24903,23300,-1.0
7985,8006,1.0
14831,12302,1.0
18442,17308,1.0
18443,17308,-1.0
18444,17308,-1.0
27156,25783,-1.0
27157,25783,-1.0
21982,22000,-1.0
32337,31676,1.0
132,18,1.0
133,18,1.0
134,18,1.0
135,18,-1.0
136,18,-1.0
137,18,-1.0
6880,2991,1.0
723,2991,1.0
6881,2991,1.0
6882,2991,1.0
6883,2991,-1.0
34452,34382,1.0
7135,6971,-1.0
5663,2362,1.0
5664,2362,1.0
5665,2362,-1.0
5666,2362,-1.0
5667,2362,-1.0
5668,2362,-1.0
9730,957,1.0
9731,957,1.0
9732,957,1.0
9733,957,1.0
9734,957,1.0
9735,957,1.0
9736,957,1.0
9737,957,1.0
9738,957,-1.0
9739,957,-1.0
9740,957,-1.0
9741,957,-1.0
9742,957,-1.0
9743,957,-1.0
9744,957,-1.0
9745,957,-1.0
9746,957,-1.0
9747,957,-1.0
9748,957,-1.0
9749,957,-1.0
9750,957,-1.0
9751,957,-1.0
9752,957,-1.0
3774,1282,1.0
3775,1282,1.0
13071,9494,1.0
19878,18268,-1.0
21734,20182,-1.0
20339,18792,-1.0
7445,3435,1.0
7446,3435,1.0
7215,3261,1.0
7216,3261,-1.0
7217,3261,-1.0
24027,22404,-1.0
12755,9027,1.0
12756,9027,-1.0
31330,30602,1.0
3813,1324,1.0
8027,4357,1.0
8028,4357,-1.0
9906,9907,-1.0
210,110,1.0
211,110,1.0
212,110,1.0
213,110,1.0
214,110,1.0
215,110,-1.0
164,110,-1.0
216,110,-1.0
217,110,-1.0
218,110,-1.0
219,110,-1.0
220,110,-1.0
221,110,-1.0
222,110,-1.0
223,110,-1.0
224,110,-1.0
8465,4880,1.0
8466,4880,-1.0
16464,14833,-1.0
10359,6416,-1.0
10360,6416,-1.0
10361,6416,-1.0
13151,17697,1.0
18890,17697,1.0
3422,867,1.0
3423,867,1.0
3424,867,1.0
3425,867,1.0
3426,867,-1.0
3427,867,-1.0
3428,867,-1.0
3429,867,-1.0
3430,867,-1.0
3431,867,-1.0
3432,867,-1.0
8029,4358,1.0
32115,31650,1.0
32325,31650,1.0
32323,31650,1.0
32140,31650,-1.0
32138,31650,-1.0
7981,4300,1.0
18387,17328,1.0
18540,17328,-1.0
4747,2008,1.0
4748,2008,1.0
4749,2008,-1.0
14547,11884,-1.0
14548,11884,-1.0
14549,11884,-1.0
14550,11884,-1.0
5971,2566,1.0
1057,1018,1.0
7094,3157,-1.0
22097,22204,1.0
18996,22204,-1.0
9913,6039,1.0
9915,6039,-1.0
3834,1339,1.0
3839,1339,1.0
3840,1339,1.0
1343,1339,-1.0
20271,18687,1.0
20272,18687,-1.0
17486,16380,-1.0
23762,22052,-1.0
22057,22052,-1.0
25012,23356,1.0
25013,23356,1.0
25014,23356,-1.0
25015,23356,-1.0
25016,23356,-1.0
10064,6142,1.0
10065,6142,1.0
10066,6142,-1.0
9051,5350,-1.0
9052,5350,-1.0
646,46,1.0
647,46,1.0
648,46,1.0
649,46,1.0
650,46,1.0
651,46,1.0
652,46,1.0
653,46,-1.0
654,46,-1.0
655,46,-1.0
656,46,-1.0
657,46,-1.0
1295,215,-1.0
8732,5169,1.0
16820,15461,1.0
16821,15461,1.0
16822,15461,-1.0
4121,1611,1.0
4122,1611,1.0
4123,1611,-1.0
31764,31491,1.0
31725,31491,1.0
31766,31491,1.0
31746,31491,1.0
31768,31491,1.0
31933,31491,-1.0
32033,31491,-1.0
10264,6355,1.0
6357,6355,1.0
10265,6355,1.0
10266,6355,-1.0
6593,6355,-1.0
10267,6355,-1.0
10268,6355,-1.0
3741,1238,-1.0
3742,1238,-1.0
20162,18574,1.0
20163,18574,1.0
20159,18574,1.0
20164,18574,-1.0
20165,18574,-1.0
31712,31069,-1.0
31711,31069,-1.0
33073,32698,1.0
33205,32698,1.0
33681,32698,-1.0
32673,32698,-1.0
33658,32698,-1.0
33054,32698,-1.0
25401,23753,-1.0
21539,19807,-1.0
21540,19807,-1.0
19793,19807,-1.0
21541,19807,-1.0
27311,25910,-1.0
1283,1196,1.0
3701,1196,1.0
13872,10568,1.0
13873,10568,-1.0
18891,17698,1.0
18892,17698,1.0
27763,26155,1.0
15196,12777,-1.0
12128,8407,-1.0
16693,15249,-1.0
18527,19969,-1.0
741,56,1.0
742,56,1.0
743,56,-1.0
744,56,-1.0
31198,30464,-1.0
20444,18915,1.0
15832,18915,1.0
15833,18915,1.0
20445,18915,1.0
32277,32029,-1.0
32958,32636,1.0
29504,28658,-1.0
12715,8963,-1.0
31991,31541,-1.0
11342,7313,1.0
11343,7313,1.0
11344,7313,1.0
11345,7313,-1.0
11346,7313,-1.0
11347,7313,-1.0
22896,21262,1.0
3233,795,1.0
3234,795,-1.0
3235,795,-1.0
32595,32384,-1.0
32732,32384,-1.0
32534,32384,-1.0
28799,27619,1.0
28800,27619,1.0
28801,27619,1.0
27618,27619,1.0
28802,27619,1.0
28803,27619,-1.0
28804,27619,-1.0
28805,27619,-1.0
28806,27619,-1.0
4164,1677,1.0
4165,1677,-1.0
3698,1191,-1.0
29159,28031,1.0
10476,6500,-1.0
29519,28684,1.0
29520,28684,-1.0
1641,373,1.0
1599,373,1.0
1642,373,-1.0
28552,27395,1.0
28553,27395,-1.0
25477,23869,-1.0
23847,23869,-1.0
7111,3173,1.0
7112,3173,-1.0
7113,3173,-1.0
13273,9655,1.0
13274,9655,1.0
13275,9655,1.0
13276,9655,1.0
13277,9655,-1.0
28718,27599,1.0
14947,12483,-1.0
7316,3355,-1.0
7317,3355,-1.0
23809,22109,1.0
16051,13983,-1.0
7620,3723,1.0
7621,3723,1.0
1366,3723,-1.0
7622,3723,-1.0
16555,15019,-1.0
16556,15019,-1.0
29254,28277,1.0
26990,25691,-1.0
9082,5383,-1.0
16824,15467,-1.0
27775,26173,1.0
4565,1933,1.0
4566,1933,-1.0
17870,17163,1.0
17871,17163,-1.0
1469,322,1.0
1470,322,1.0
1471,322,-1.0
6810,2925,1.0
25880,24328,1.0
25881,24328,1.0
22697,24328,1.0
25882,24328,1.0
24528,24328,1.0
25860,24328,1.0
25859,24328,1.0
25861,24328,-1.0
25883,24328,-1.0
30939,30207,-1.0
30940,30207,-1.0
30941,30207,-1.0
21565,19848,-1.0
1338,239,1.0
110,239,1.0
218,239,-1.0
224,239,-1.0
32253,32094,-1.0
19170,17925,-1.0
24749,23170,-1.0
29819,31878,1.0
7801,3988,1.0
7802,3988,1.0
22628,21110,1.0
22629,21110,1.0
22630,21110,-1.0
22631,21110,-1.0
22632,21110,-1.0
110,172,1.0
1200,172,1.0
214,172,1.0
1152,172,1.0
1201,172,1.0
1202,172,-1.0
1203,172,-1.0
1204,172,-1.0
21158,19564,1.0
31776,31481,1.0
31903,31481,-1.0
31642,31481,-1.0
3705,1199,-1.0
12258,8497,1.0
3142,771,1.0
3143,771,1.0
3144,771,1.0
3145,771,1.0
3146,771,1.0
3147,771,1.0
3148,771,1.0
3149,771,-1.0
3150,771,-1.0
3151,771,-1.0
3152,771,-1.0
4499,1906,1.0
4500,1906,1.0
4501,1906,1.0
4502,1906,-1.0
4503,1906,-1.0
4504,1906,-1.0
31740,30872,1.0
31830,30872,1.0
31967,30872,1.0
31926,30872,-1.0
31979,30872,-1.0
10671,6616,1.0
10672,6616,-1.0
10673,6616,-1.0
10674,6616,-1.0
10675,6616,-1.0
24838,23278,1.0
24839,23278,-1.0
17580,16608,1.0
5108,2146,1.0
5109,2146,-1.0
5110,2146,-1.0
32296,31646,1.0
32125,31646,-1.0
32435,32202,1.0
32426,32202,1.0
32485,32202,1.0
32504,32202,1.0
32486,32202,1.0
32436,32202,1.0
32434,32202,1.0
32490,32202,-1.0
32445,32202,-1.0
32406,32202,-1.0
25469,23854,-1.0
19592,18137,-1.0
23933,22242,-1.0
21673,20058,-1.0
21674,20058,-1.0
33611,32847,-1.0
26536,24950,-1.0
26537,24950,-1.0
10024,6111,-1.0
20566,19023,-1.0
27265,25881,1.0
27266,25881,1.0
27267,25881,-1.0
27268,25881,-1.0
32016,31366,1.0
32087,31366,-1.0
10195,6256,1.0
22605,21069,1.0
22606,21069,1.0
22607,21069,-1.0
22608,21069,-1.0
22609,21069,-1.0
22610,21069,-1.0
22611,21069,-1.0
4015,4088,1.0
1547,4088,-1.0
33959,33659,1.0
33874,33659,1.0
33716,33659,1.0
33970,33659,1.0
17413,16185,1.0
17414,16185,-1.0
14498,11852,1.0
14499,11852,1.0
14500,11852,1.0
14501,11852,-1.0
14502,11852,-1.0
24775,23220,1.0
24776,23220,1.0
24777,23220,1.0
3702,1197,-1.0
3703,1197,-1.0
176,1197,-1.0
28943,27788,-1.0
28944,27788,-1.0
12597,12581,-1.0
29124,27994,1.0
29125,27994,1.0
29126,27994,-1.0
29127,27994,-1.0
29128,27994,-1.0
29129,27994,-1.0
29130,27994,-1.0
1281,213,1.0
1282,213,1.0
1165,213,1.0
1283,213,1.0
1284,213,1.0
1285,213,1.0
1286,213,1.0
1287,213,1.0
1288,213,-1.0
217,213,-1.0
33575,32526,1.0
11508,7563,-1.0
6824,2929,1.0
6825,2929,1.0
6826,2929,-1.0
26450,24825,-1.0
29939,29092,1.0
11542,7617,-1.0
11543,7617,-1.0
19968,18401,1.0
9004,15178,-1.0
16659,15178,-1.0
16660,15178,-1.0
7056,3135,1.0
7057,3135,-1.0
7058,3135,-1.0
14159,11060,-1.0
29394,28507,-1.0
15516,13357,1.0
20553,19010,-1.0
15404,13201,1.0
15405,13201,1.0
15406,13201,1.0
7930,4232,-1.0
7931,4232,-1.0
7932,4232,-1.0
25230,23607,1.0
25231,23607,-1.0
25232,23607,-1.0
25233,23607,-1.0
29791,28950,1.0
29792,28950,-1.0
32099,31081,-1.0
6191,2645,-1.0
6192,2645,-1.0
6193,2645,-1.0
6194,2645,-1.0
31108,30374,-1.0
14983,12546,-1.0
12584,15106,-1.0
16625,15106,-1.0
31643,30875,1.0
31716,30875,-1.0
31925,30875,-1.0
3443,876,-1.0
3444,876,-1.0
3459,889,1.0
12500,8828,-1.0
3515,940,1.0
32498,32259,1.0
658,47,1.0
659,47,1.0
660,47,1.0
11275,11270,-1.0
5804,2438,-1.0
7740,3903,1.0
25410,23765,-1.0
32095,32416,1.0
3456,884,-1.0
22459,22136,1.0
28479,27334,-1.0
12533,8849,1.0
12534,8849,-1.0
23889,22185,1.0
23890,22185,1.0
23891,22185,1.0
7416,3411,-1.0
7417,3411,-1.0
12629,8870,1.0
12630,8870,1.0
12631,8870,1.0
12632,8870,-1.0
12633,8870,-1.0
12634,8870,-1.0
12635,8870,-1.0
12636,8870,-1.0
12637,8870,-1.0
12638,8870,-1.0
12585,8870,-1.0
16160,20191,1.0
34224,33858,-1.0
32758,32475,1.0
32615,32475,1.0
32717,32475,1.0
32551,32475,-1.0
32587,32475,-1.0
29537,28693,1.0
29538,28693,-1.0
9111,5406,-1.0
5793,14823,-1.0
16452,14823,-1.0
16453,14823,-1.0
16454,14823,-1.0
9819,5946,1.0
9820,5946,1.0
9821,5946,1.0
9822,5946,1.0
33762,33471,1.0
33943,33471,1.0
33919,33471,1.0
33714,33471,1.0
34000,33471,1.0
33979,33471,-1.0
34197,33471,-1.0
8499,4920,1.0
8500,4920,1.0
4923,4920,-1.0
33413,33021,1.0
33412,33021,1.0
33368,33021,1.0
14931,12464,-1.0
25595,24073,-1.0
25596,24073,-1.0
17185,17236,1.0
18257,17236,1.0
18258,17236,-1.0
18259,17236,-1.0
18260,17236,-1.0
18261,17236,-1.0
18262,17236,-1.0
8110,4477,-1.0
32280,31719,1.0
32281,31719,1.0
32204,31719,-1.0
32218,31717,1.0
32291,31717,1.0
32258,31717,1.0
31846,31717,-1.0
24207,22675,-1.0
24208,22675,-1.0
12119,8402,-1.0
12120,8402,-1.0
8347,4740,-1.0
30616,30592,-1.0
31303,30592,-1.0
17261,16157,1.0
17262,16157,1.0
17263,16157,1.0
17264,16157,1.0
17265,16157,1.0
17266,16157,1.0
17267,16157,-1.0
17268,16157,-1.0
17269,16157,-1.0
17270,16157,-1.0
17271,16157,-1.0
17272,16157,-1.0
29374,28477,-1.0
20678,19083,-1.0
20679,19083,-1.0
20680,19083,-1.0
8877,5225,-1.0
8878,5225,-1.0
8879,5225,-1.0
7633,3752,1.0
32051,31100,-1.0
20923,22514,1.0
24120,22514,-1.0
34394,34107,-1.0
9387,5724,-1.0
9388,5724,-1.0
5024,2122,1.0
5025,2122,-1.0
27831,26241,-1.0
23189,21565,1.0
28897,27716,1.0
29540,28701,-1.0
29541,28701,-1.0
18911,17748,-1.0
3372,859,1.0
3373,859,1.0
3374,859,-1.0
3375,859,-1.0
14338,11436,-1.0
28389,27196,1.0
2101,503,1.0
2102,503,1.0
2103,503,1.0
2104,503,1.0
2105,503,-1.0
5376,2226,1.0
5377,2226,-1.0
5378,2226,-1.0
3821,1330,1.0
3822,1330,1.0
3823,1330,1.0
3824,1330,1.0
3825,1330,1.0
3826,1330,1.0
3827,1330,-1.0
3828,1330,-1.0
3829,1330,-1.0
3830,1330,-1.0
3831,1330,-1.0
5754,2404,-1.0
25177,23543,1.0
25178,23543,1.0
25179,23543,1.0
25180,23543,-1.0
25181,23543,-1.0
25182,23543,-1.0
30095,29303,1.0
4623,1958,1.0
4624,1958,1.0
4625,1958,-1.0
4626,1958,-1.0
5231,2165,1.0
34321,33709,1.0
23174,21551,-1.0
22923,24246,1.0
22924,24246,1.0
25811,24246,-1.0
5619,2342,1.0
5620,2342,1.0
5621,2342,-1.0
5622,2342,-1.0
5623,2342,-1.0
5624,2342,-1.0
10270,6357,-1.0
10271,6357,-1.0
10272,6357,-1.0
15350,13092,1.0
11466,7475,-1.0
16860,15556,1.0
16861,15556,1.0
16862,15556,-1.0
16863,15556,-1.0
26489,24873,-1.0
24056,22452,-1.0
24057,22452,-1.0
4108,1602,1.0
4109,1602,1.0
4110,1602,-1.0
4111,1602,-1.0
15250,12870,-1.0
13018,9421,-1.0
15774,13567,-1.0
15775,13567,-1.0
24538,27829,1.0
7254,3297,-1.0
31655,30902,1.0
32004,30902,-1.0
22185,20587,-1.0
29968,29983,-1.0
25037,23373,1.0
15911,13716,-1.0
1651,376,1.0
31586,30758,1.0
17476,16328,1.0
17477,16328,1.0
17478,16328,1.0
6948,3072,1.0
6949,3072,1.0
6950,3072,1.0
6951,3072,1.0
6952,3072,-1.0
6953,3072,-1.0
6954,3072,-1.0
22596,21057,-1.0
33456,33094,1.0
33457,33094,1.0
33458,33094,1.0
33248,33094,1.0
33695,33094,-1.0
33470,33094,-1.0
33565,33094,-1.0
16227,14332,1.0
16228,14332,1.0
22459,23800,1.0
9900,6028,1.0
9901,6028,1.0
9902,6028,1.0
9903,6028,1.0
9904,6028,-1.0
6024,6028,-1.0
6025,6028,-1.0
6026,6028,-1.0
34460,34330,1.0
12611,16629,-1.0
22104,20510,-1.0
22105,20510,-1.0
28634,27506,-1.0
28635,27506,-1.0
28636,27506,-1.0
22168,20568,-1.0
19440,18049,-1.0
23501,21908,1.0
23502,21908,1.0
23503,21908,1.0
23504,21908,1.0
16575,15053,-1.0
16576,15053,-1.0
16577,15053,-1.0
15023,15053,-1.0
34093,33373,1.0
33779,33373,-1.0
30371,29637,-1.0
30372,29637,-1.0
6580,10493,-1.0
25377,23726,-1.0
24514,22923,1.0
24515,22923,-1.0
24516,22923,-1.0
26402,24755,1.0
19964,18397,-1.0
19965,18397,-1.0
11196,7136,-1.0
29657,28806,-1.0
30378,29640,1.0
30379,29640,-1.0
28748,27608,1.0
28749,27608,-1.0
28750,27608,-1.0
3445,877,-1.0
20809,19182,-1.0
16381,14667,1.0
16039,13965,1.0
29322,28364,-1.0
29323,28364,-1.0
19692,18177,-1.0
19693,18177,-1.0
19694,18177,-1.0
19695,18177,-1.0
19696,18177,-1.0
32212,31768,1.0
32128,31768,-1.0
32328,31768,-1.0
28445,27266,-1.0
5996,2578,1.0
5997,2578,1.0
5998,2578,1.0
5999,2578,1.0
6000,2578,1.0
27562,26037,1.0
27563,26037,-1.0
5905,2521,-1.0
33110,32801,1.0
33049,32801,-1.0
33114,32801,-1.0
33056,32801,-1.0
33057,32801,-1.0
33152,32801,-1.0
32760,32801,-1.0
32946,32801,-1.0
11453,7440,1.0
7370,7440,1.0
6058,2598,-1.0
6059,2598,-1.0
6060,2598,-1.0
11337,7305,-1.0
7468,3475,-1.0
11818,8086,1.0
16353,14635,1.0
16354,14635,-1.0
22986,21280,-1.0
11332,7292,-1.0
34396,33985,-1.0
25003,23354,1.0
25004,23354,-1.0
28079,26706,1.0
28080,26706,-1.0
28081,26706,-1.0
483,24,1.0
484,24,1.0
485,24,1.0
486,24,1.0
487,24,-1.0
488,24,-1.0
489,24,-1.0
490,24,-1.0
4547,1922,1.0
4548,1922,1.0
4549,1922,-1.0
4550,1922,-1.0
4551,1922,-1.0
4552,1922,-1.0
4553,1922,-1.0
31626,31300,-1.0
31771,31300,-1.0
14981,12544,-1.0
25073,23417,1.0
21720,20147,-1.0
11558,7635,1.0
7661,3801,-1.0
7662,3801,-1.0
26511,24916,-1.0
30865,30089,1.0
9660,949,1.0
9661,949,1.0
9662,949,1.0
9663,949,1.0
9664,949,1.0
9665,949,1.0
9666,949,1.0
9667,949,1.0
9668,949,-1.0
9669,949,-1.0
9670,949,-1.0
9671,949,-1.0
9672,949,-1.0
25597,24076,1.0
25560,24018,-1.0
24417,22821,1.0
24418,22821,-1.0
15485,16788,1.0
31065,30323,1.0
17001,17024,1.0
23612,21987,-1.0
23613,21987,-1.0
23614,21987,-1.0
23615,21987,-1.0
9140,5438,-1.0
4392,1844,-1.0
24128,22537,-1.0
24129,22537,-1.0
6233,2685,1.0
6234,2685,1.0
6235,2685,-1.0
6236,2685,-1.0
18781,17525,-1.0
14038,10819,1.0
14039,10819,-1.0
8538,4964,-1.0
11969,8239,1.0
11970,8239,1.0
11971,8239,-1.0
15672,9911,1.0
27554,26021,-1.0
6245,2698,-1.0
32646,32380,-1.0
1586,353,1.0
1587,353,1.0
1588,353,1.0
1589,353,-1.0
4134,1638,1.0
12600,8868,1.0
12601,8868,1.0
12602,8868,1.0
12603,8868,1.0
12604,8868,1.0
12605,8868,-1.0
12606,8868,-1.0
12607,8868,-1.0
12608,8868,-1.0
12609,8868,-1.0
12610,8868,-1.0
12611,8868,-1.0
12612,8868,-1.0
12613,8868,-1.0
28129,26823,1.0
14522,11868,-1.0
9749,16842,1.0
641,45,1.0
642,45,1.0
643,45,1.0
644,45,-1.0
645,45,-1.0
5742,2393,1.0
5743,2393,1.0
5744,2393,1.0
5745,2393,1.0
5746,2393,-1.0
5747,2393,-1.0
26364,24696,1.0
26365,24696,1.0
26366,24696,1.0
6623,2879,1.0
3835,1334,-1.0
23112,21441,1.0
23113,21441,1.0
23114,21441,1.0
13308,9683,-1.0
15915,13732,-1.0
6596,2872,1.0
6597,2872,1.0
6598,2872,1.0
6599,2872,1.0
6600,2872,-1.0
6601,2872,-1.0
6602,2872,-1.0
6603,2872,-1.0
6604,2872,-1.0
6605,2872,-1.0
8309,4694,-1.0
6945,3070,1.0
6946,3070,-1.0
6165,2634,1.0
6166,2634,1.0
6167,2634,-1.0
23531,21942,-1.0
23532,21942,-1.0
23533,21942,-1.0
23534,21942,-1.0
25494,23881,-1.0
18990,20518,1.0
22110,20518,-1.0
27904,26369,-1.0
